date,year,month,time,call
3,2024,1,08:30-08:45,
3,2024,1,08:45-09:00,
3,2024,1,09:00-09:15,
3,2024,1,09:15-09:30,
3,2024,1,09:30-09:45,
3,2024,1,09:45-10:00,
3,2024,1,10:00-10:15,
3,2024,1,10:15-10:30,
3,2024,1,10:30-10:45,
3,2024,1,10:45-11:00,
3,2024,1,11:00-11:15,
3,2024,1,11:15-11:30,
3,2024,1,11:30-11:45,
3,2024,1,11:45-12:00,
3,2024,1,12:00-12:15,
3,2024,1,12:15-12:30,
3,2024,1,12:30-12:45,
3,2024,1,12:45-13:00,
3,2024,1,13:00-13:15,
3,2024,1,13:15-13:30,
3,2024,1,13:30-13:45,
3,2024,1,13:45-14:00,
3,2024,1,14:00-14:15,
3,2024,1,14:15-14:30,
3,2024,1,14:30-14:45,
3,2024,1,14:45-15:00,
3,2024,1,15:00-15:15,
3,2024,1,15:15-15:30,
3,2024,1,15:30-15:45,
3,2024,1,15:45-16:00,
3,2024,1,16:00-16:15,
3,2024,1,16:15-16:30,
3,2024,1,16:30-16:45,
3,2024,1,16:45-17:00,
3,2024,1,17:00-17:15,
3,2024,1,17:15-17:30,
3,2024,1,17:30-17:45,
3,2024,1,17:45-18:00,
3,2024,1,18:00-18:15,
3,2024,1,18:15-18:30,
3,2024,1,18:30-18:45,
3,2024,1,18:45-19:00,
3,2024,1,19:00-19:15,
3,2024,1,19:15-19:30,
3,2024,1,19:30-19:45,
3,2024,1,19:45-20:00,
3,2024,1,20:00-20:15,
3,2024,1,20:15-20:30,
3,2024,1,20:30-20:45,
3,2024,1,20:45-21:00,
3,2024,1,21:00-20:15,
4,2024,1,08:30-08:45,
4,2024,1,08:45-09:00,
4,2024,1,09:00-09:15,
4,2024,1,09:15-09:30,
4,2024,1,09:30-09:45,
4,2024,1,09:45-10:00,
4,2024,1,10:00-10:15,
4,2024,1,10:15-10:30,
4,2024,1,10:30-10:45,
4,2024,1,10:45-11:00,
4,2024,1,11:00-11:15,
4,2024,1,11:15-11:30,
4,2024,1,11:30-11:45,
4,2024,1,11:45-12:00,
4,2024,1,12:00-12:15,
4,2024,1,12:15-12:30,
4,2024,1,12:30-12:45,
4,2024,1,12:45-13:00,
4,2024,1,13:00-13:15,
4,2024,1,13:15-13:30,
4,2024,1,13:30-13:45,
4,2024,1,13:45-14:00,
4,2024,1,14:00-14:15,
4,2024,1,14:15-14:30,
4,2024,1,14:30-14:45,
4,2024,1,14:45-15:00,
4,2024,1,15:00-15:15,
4,2024,1,15:15-15:30,
4,2024,1,15:30-15:45,
4,2024,1,15:45-16:00,
4,2024,1,16:00-16:15,
4,2024,1,16:15-16:30,
4,2024,1,16:30-16:45,
4,2024,1,16:45-17:00,
4,2024,1,17:00-17:15,
4,2024,1,17:15-17:30,
4,2024,1,17:30-17:45,
4,2024,1,17:45-18:00,
4,2024,1,18:00-18:15,
4,2024,1,18:15-18:30,
4,2024,1,18:30-18:45,
4,2024,1,18:45-19:00,
4,2024,1,19:00-19:15,
4,2024,1,19:15-19:30,
4,2024,1,19:30-19:45,
4,2024,1,19:45-20:00,
4,2024,1,20:00-20:15,
4,2024,1,20:15-20:30,
4,2024,1,20:30-20:45,
4,2024,1,20:45-21:00,
4,2024,1,21:00-20:15,
5,2024,1,08:30-08:45,
5,2024,1,08:45-09:00,
5,2024,1,09:00-09:15,
5,2024,1,09:15-09:30,
5,2024,1,09:30-09:45,
5,2024,1,09:45-10:00,
5,2024,1,10:00-10:15,
5,2024,1,10:15-10:30,
5,2024,1,10:30-10:45,
5,2024,1,10:45-11:00,
5,2024,1,11:00-11:15,
5,2024,1,11:15-11:30,
5,2024,1,11:30-11:45,
5,2024,1,11:45-12:00,
5,2024,1,12:00-12:15,
5,2024,1,12:15-12:30,
5,2024,1,12:30-12:45,
5,2024,1,12:45-13:00,
5,2024,1,13:00-13:15,
5,2024,1,13:15-13:30,
5,2024,1,13:30-13:45,
5,2024,1,13:45-14:00,
5,2024,1,14:00-14:15,
5,2024,1,14:15-14:30,
5,2024,1,14:30-14:45,
5,2024,1,14:45-15:00,
5,2024,1,15:00-15:15,
5,2024,1,15:15-15:30,
5,2024,1,15:30-15:45,
5,2024,1,15:45-16:00,
5,2024,1,16:00-16:15,
5,2024,1,16:15-16:30,
5,2024,1,16:30-16:45,
5,2024,1,16:45-17:00,
5,2024,1,17:00-17:15,
5,2024,1,17:15-17:30,
5,2024,1,17:30-17:45,
5,2024,1,17:45-18:00,
5,2024,1,18:00-18:15,
5,2024,1,18:15-18:30,
5,2024,1,18:30-18:45,
5,2024,1,18:45-19:00,
5,2024,1,19:00-19:15,
5,2024,1,19:15-19:30,
5,2024,1,19:30-19:45,
5,2024,1,19:45-20:00,
5,2024,1,20:00-20:15,
5,2024,1,20:15-20:30,
5,2024,1,20:30-20:45,
5,2024,1,20:45-21:00,
5,2024,1,21:00-20:15,
6,2024,1,08:30-08:45,
6,2024,1,08:45-09:00,
6,2024,1,09:00-09:15,
6,2024,1,09:15-09:30,
6,2024,1,09:30-09:45,
6,2024,1,09:45-10:00,
6,2024,1,10:00-10:15,
6,2024,1,10:15-10:30,
6,2024,1,10:30-10:45,
6,2024,1,10:45-11:00,
6,2024,1,11:00-11:15,
6,2024,1,11:15-11:30,
6,2024,1,11:30-11:45,
6,2024,1,11:45-12:00,
6,2024,1,12:00-12:15,
6,2024,1,12:15-12:30,
6,2024,1,12:30-12:45,
6,2024,1,12:45-13:00,
6,2024,1,13:00-13:15,
6,2024,1,13:15-13:30,
6,2024,1,13:30-13:45,
6,2024,1,13:45-14:00,
6,2024,1,14:00-14:15,
6,2024,1,14:15-14:30,
6,2024,1,14:30-14:45,
6,2024,1,14:45-15:00,
6,2024,1,15:00-15:15,
6,2024,1,15:15-15:30,
6,2024,1,15:30-15:45,
6,2024,1,15:45-16:00,
6,2024,1,16:00-16:15,
6,2024,1,16:15-16:30,
6,2024,1,16:30-16:45,
6,2024,1,16:45-17:00,
6,2024,1,17:00-17:15,
6,2024,1,17:15-17:30,
6,2024,1,17:30-17:45,
6,2024,1,17:45-18:00,
6,2024,1,18:00-18:15,
6,2024,1,18:15-18:30,
6,2024,1,18:30-18:45,
6,2024,1,18:45-19:00,
6,2024,1,19:00-19:15,
6,2024,1,19:15-19:30,
6,2024,1,19:30-19:45,
6,2024,1,19:45-20:00,
6,2024,1,20:00-20:15,
6,2024,1,20:15-20:30,
6,2024,1,20:30-20:45,
6,2024,1,20:45-21:00,
6,2024,1,21:00-21:15,
8,2024,1,08:30-08:45,
8,2024,1,08:45-09:00,
8,2024,1,09:00-09:15,
8,2024,1,09:15-09:30,
8,2024,1,09:30-09:45,
8,2024,1,09:45-10:00,
8,2024,1,10:00-10:15,
8,2024,1,10:15-10:30,
8,2024,1,10:30-10:45,
8,2024,1,10:45-11:00,
8,2024,1,11:00-11:15,
8,2024,1,11:15-11:30,
8,2024,1,11:30-11:45,
8,2024,1,11:45-12:00,
8,2024,1,12:00-12:15,
8,2024,1,12:15-12:30,
8,2024,1,12:30-12:45,
8,2024,1,12:45-13:00,
8,2024,1,13:00-13:15,
8,2024,1,13:15-13:30,
8,2024,1,13:30-13:45,
8,2024,1,13:45-14:00,
8,2024,1,14:00-14:15,
8,2024,1,14:15-14:30,
8,2024,1,14:30-14:45,
8,2024,1,14:45-15:00,
8,2024,1,15:00-15:15,
8,2024,1,15:15-15:30,
8,2024,1,15:30-15:45,
8,2024,1,15:45-16:00,
8,2024,1,16:00-16:15,
8,2024,1,16:15-16:30,
8,2024,1,16:30-16:45,
8,2024,1,16:45-17:00,
8,2024,1,17:00-17:15,
8,2024,1,17:15-17:30,
8,2024,1,17:30-17:45,
8,2024,1,17:45-18:00,
8,2024,1,18:00-18:15,
8,2024,1,18:15-18:30,
8,2024,1,18:30-18:45,
8,2024,1,18:45-19:00,
8,2024,1,19:00-19:15,
8,2024,1,19:15-19:30,
8,2024,1,19:30-19:45,
8,2024,1,19:45-20:00,
8,2024,1,20:00-20:15,
8,2024,1,20:15-20:30,
8,2024,1,20:30-20:45,
8,2024,1,20:45-21:00,
8,2024,1,21:00-21:15,
9,2024,1,08:30-08:45,
9,2024,1,08:45-09:00,
9,2024,1,09:00-09:15,
9,2024,1,09:15-09:30,
9,2024,1,09:30-09:45,
9,2024,1,09:45-10:00,
9,2024,1,10:00-10:15,
9,2024,1,10:15-10:30,
9,2024,1,10:30-10:45,
9,2024,1,10:45-11:00,
9,2024,1,11:00-11:15,
9,2024,1,11:15-11:30,
9,2024,1,11:30-11:45,
9,2024,1,11:45-12:00,
9,2024,1,12:00-12:15,
9,2024,1,12:15-12:30,
9,2024,1,12:30-12:45,
9,2024,1,12:45-13:00,
9,2024,1,13:00-13:15,
9,2024,1,13:15-13:30,
9,2024,1,13:30-13:45,
9,2024,1,13:45-14:00,
9,2024,1,14:00-14:15,
9,2024,1,14:15-14:30,
9,2024,1,14:30-14:45,
9,2024,1,14:45-15:00,
9,2024,1,15:00-15:15,
9,2024,1,15:15-15:30,
9,2024,1,15:30-15:45,
9,2024,1,15:45-16:00,
9,2024,1,16:00-16:15,
9,2024,1,16:15-16:30,
9,2024,1,16:30-16:45,
9,2024,1,16:45-17:00,
9,2024,1,17:00-17:15,
9,2024,1,17:15-17:30,
9,2024,1,17:30-17:45,
9,2024,1,17:45-18:00,
9,2024,1,18:00-18:15,
9,2024,1,18:15-18:30,
9,2024,1,18:30-18:45,
9,2024,1,18:45-19:00,
9,2024,1,19:00-19:15,
9,2024,1,19:15-19:30,
9,2024,1,19:30-19:45,
9,2024,1,19:45-20:00,
9,2024,1,20:00-20:15,
9,2024,1,20:15-20:30,
9,2024,1,20:30-20:45,
9,2024,1,20:45-21:00,
9,2024,1,21:00-21:15,
10,2024,1,08:30-08:45,
10,2024,1,08:45-09:00,
10,2024,1,09:00-09:15,
10,2024,1,09:15-09:30,
10,2024,1,09:30-09:45,
10,2024,1,09:45-10:00,
10,2024,1,10:00-10:15,
10,2024,1,10:15-10:30,
10,2024,1,10:30-10:45,
10,2024,1,10:45-11:00,
10,2024,1,11:00-11:15,
10,2024,1,11:15-11:30,
10,2024,1,11:30-11:45,
10,2024,1,11:45-12:00,
10,2024,1,12:00-12:15,
10,2024,1,12:15-12:30,
10,2024,1,12:30-12:45,
10,2024,1,12:45-13:00,
10,2024,1,13:00-13:15,
10,2024,1,13:15-13:30,
10,2024,1,13:30-13:45,
10,2024,1,13:45-14:00,
10,2024,1,14:00-14:15,
10,2024,1,14:15-14:30,
10,2024,1,14:30-14:45,
10,2024,1,14:45-15:00,
10,2024,1,15:00-15:15,
10,2024,1,15:15-15:30,
10,2024,1,15:30-15:45,
10,2024,1,15:45-16:00,
10,2024,1,16:00-16:15,
10,2024,1,16:15-16:30,
10,2024,1,16:30-16:45,
10,2024,1,16:45-17:00,
10,2024,1,17:00-17:15,
10,2024,1,17:15-17:30,
10,2024,1,17:30-17:45,
10,2024,1,17:45-18:00,
10,2024,1,18:00-18:15,
10,2024,1,18:15-18:30,
10,2024,1,18:30-18:45,
10,2024,1,18:45-19:00,
10,2024,1,19:00-19:15,
10,2024,1,19:15-19:30,
10,2024,1,19:30-19:45,
10,2024,1,19:45-20:00,
10,2024,1,20:00-20:15,
10,2024,1,20:15-20:30,
10,2024,1,20:30-20:45,
10,2024,1,20:45-21:00,
10,2024,1,21:00-21:15,
11,2024,1,08:30-08:45,
11,2024,1,08:45-09:00,
11,2024,1,09:00-09:15,
11,2024,1,09:15-09:30,
11,2024,1,09:30-09:45,
11,2024,1,09:45-10:00,
11,2024,1,10:00-10:15,
11,2024,1,10:15-10:30,
11,2024,1,10:30-10:45,
11,2024,1,10:45-11:00,
11,2024,1,11:00-11:15,
11,2024,1,11:15-11:30,
11,2024,1,11:30-11:45,
11,2024,1,11:45-12:00,
11,2024,1,12:00-12:15,
11,2024,1,12:15-12:30,
11,2024,1,12:30-12:45,
11,2024,1,12:45-13:00,
11,2024,1,13:00-13:15,
11,2024,1,13:15-13:30,
11,2024,1,13:30-13:45,
11,2024,1,13:45-14:00,
11,2024,1,14:00-14:15,
11,2024,1,14:15-14:30,
11,2024,1,14:30-14:45,
11,2024,1,14:45-15:00,
11,2024,1,15:00-15:15,
11,2024,1,15:15-15:30,
11,2024,1,15:30-15:45,
11,2024,1,15:45-16:00,
11,2024,1,16:00-16:15,
11,2024,1,16:15-16:30,
11,2024,1,16:30-16:45,
11,2024,1,16:45-17:00,
11,2024,1,17:00-17:15,
11,2024,1,17:15-17:30,
11,2024,1,17:30-17:45,
11,2024,1,17:45-18:00,
11,2024,1,18:00-18:15,
11,2024,1,18:15-18:30,
11,2024,1,18:30-18:45,
11,2024,1,18:45-19:00,
11,2024,1,19:00-19:15,
11,2024,1,19:15-19:30,
11,2024,1,19:30-19:45,
11,2024,1,19:45-20:00,
11,2024,1,20:00-20:15,
11,2024,1,20:15-20:30,
11,2024,1,20:30-20:45,
11,2024,1,20:45-21:00,
11,2024,1,21:00-21:15,
12,2024,1,08:30-08:45,
12,2024,1,08:45-09:00,
12,2024,1,09:00-09:15,
12,2024,1,09:15-09:30,
12,2024,1,09:30-09:45,
12,2024,1,09:45-10:00,
12,2024,1,10:00-10:15,
12,2024,1,10:15-10:30,
12,2024,1,10:30-10:45,
12,2024,1,10:45-11:00,
12,2024,1,11:00-11:15,
12,2024,1,11:15-11:30,
12,2024,1,11:30-11:45,
12,2024,1,11:45-12:00,
12,2024,1,12:00-12:15,
12,2024,1,12:15-12:30,
12,2024,1,12:30-12:45,
12,2024,1,12:45-13:00,
12,2024,1,13:00-13:15,
12,2024,1,13:15-13:30,
12,2024,1,13:30-13:45,
12,2024,1,13:45-14:00,
12,2024,1,14:00-14:15,
12,2024,1,14:15-14:30,
12,2024,1,14:30-14:45,
12,2024,1,14:45-15:00,
12,2024,1,15:00-15:15,
12,2024,1,15:15-15:30,
12,2024,1,15:30-15:45,
12,2024,1,15:45-16:00,
12,2024,1,16:00-16:15,
12,2024,1,16:15-16:30,
12,2024,1,16:30-16:45,
12,2024,1,16:45-17:00,
12,2024,1,17:00-17:15,
12,2024,1,17:15-17:30,
12,2024,1,17:30-17:45,
12,2024,1,17:45-18:00,
12,2024,1,18:00-18:15,
12,2024,1,18:15-18:30,
12,2024,1,18:30-18:45,
12,2024,1,18:45-19:00,
12,2024,1,19:00-19:15,
12,2024,1,19:15-19:30,
12,2024,1,19:30-19:45,
12,2024,1,19:45-20:00,
12,2024,1,20:00-20:15,
12,2024,1,20:15-20:30,
12,2024,1,20:30-20:45,
12,2024,1,20:45-21:00,
12,2024,1,21:00-21:15,
13,2024,1,08:30-08:45,
13,2024,1,08:45-09:00,
13,2024,1,09:00-09:15,
13,2024,1,09:15-09:30,
13,2024,1,09:30-09:45,
13,2024,1,09:45-10:00,
13,2024,1,10:00-10:15,
13,2024,1,10:15-10:30,
13,2024,1,10:30-10:45,
13,2024,1,10:45-11:00,
13,2024,1,11:00-11:15,
13,2024,1,11:15-11:30,
13,2024,1,11:30-11:45,
13,2024,1,11:45-12:00,
13,2024,1,12:00-12:15,
13,2024,1,12:15-12:30,
13,2024,1,12:30-12:45,
13,2024,1,12:45-13:00,
13,2024,1,13:00-13:15,
13,2024,1,13:15-13:30,
13,2024,1,13:30-13:45,
13,2024,1,13:45-14:00,
13,2024,1,14:00-14:15,
13,2024,1,14:15-14:30,
13,2024,1,14:30-14:45,
13,2024,1,14:45-15:00,
13,2024,1,15:00-15:15,
13,2024,1,15:15-15:30,
13,2024,1,15:30-15:45,
13,2024,1,15:45-16:00,
13,2024,1,16:00-16:15,
13,2024,1,16:15-16:30,
13,2024,1,16:30-16:45,
13,2024,1,16:45-17:00,
13,2024,1,17:00-17:15,
13,2024,1,17:15-17:30,
13,2024,1,17:30-17:45,
13,2024,1,17:45-18:00,
13,2024,1,18:00-18:15,
13,2024,1,18:15-18:30,
13,2024,1,18:30-18:45,
13,2024,1,18:45-19:00,
13,2024,1,19:00-19:15,
13,2024,1,19:15-19:30,
13,2024,1,19:30-19:45,
13,2024,1,19:45-20:00,
13,2024,1,20:00-20:15,
13,2024,1,20:15-20:30,
13,2024,1,20:30-20:45,
13,2024,1,20:45-21:00,
13,2024,1,21:00-21:15,
14,2024,1,08:30-08:45,
14,2024,1,08:45-09:00,
14,2024,1,09:00-09:15,
14,2024,1,09:15-09:30,
14,2024,1,09:30-09:45,
14,2024,1,09:45-10:00,
14,2024,1,10:00-10:15,
14,2024,1,10:15-10:30,
14,2024,1,10:30-10:45,
14,2024,1,10:45-11:00,
14,2024,1,11:00-11:15,
14,2024,1,11:15-11:30,
14,2024,1,11:30-11:45,
14,2024,1,11:45-12:00,
14,2024,1,12:00-12:15,
14,2024,1,12:15-12:30,
14,2024,1,12:30-12:45,
14,2024,1,12:45-13:00,
14,2024,1,13:00-13:15,
14,2024,1,13:15-13:30,
14,2024,1,13:30-13:45,
14,2024,1,13:45-14:00,
14,2024,1,14:00-14:15,
14,2024,1,14:15-14:30,
14,2024,1,14:30-14:45,
14,2024,1,14:45-15:00,
14,2024,1,15:00-15:15,
14,2024,1,15:15-15:30,
14,2024,1,15:30-15:45,
14,2024,1,15:45-16:00,
14,2024,1,16:00-16:15,
14,2024,1,16:15-16:30,
14,2024,1,16:30-16:45,
14,2024,1,16:45-17:00,
14,2024,1,17:00-17:15,
14,2024,1,17:15-17:30,
14,2024,1,17:30-17:45,
14,2024,1,17:45-18:00,
14,2024,1,18:00-18:15,
14,2024,1,18:15-18:30,
14,2024,1,18:30-18:45,
14,2024,1,18:45-19:00,
14,2024,1,19:00-19:15,
14,2024,1,19:15-19:30,
14,2024,1,19:30-19:45,
14,2024,1,19:45-20:00,
14,2024,1,20:00-20:15,
14,2024,1,20:15-20:30,
14,2024,1,20:30-20:45,
14,2024,1,20:45-21:00,
14,2024,1,21:00-21:15,
15,2024,1,08:30-08:45,
15,2024,1,08:45-09:00,
15,2024,1,09:00-09:15,
15,2024,1,09:15-09:30,
15,2024,1,09:30-09:45,
15,2024,1,09:45-10:00,
15,2024,1,10:00-10:15,
15,2024,1,10:15-10:30,
15,2024,1,10:30-10:45,
15,2024,1,10:45-11:00,
15,2024,1,11:00-11:15,
15,2024,1,11:15-11:30,
15,2024,1,11:30-11:45,
15,2024,1,11:45-12:00,
15,2024,1,12:00-12:15,
15,2024,1,12:15-12:30,
15,2024,1,12:30-12:45,
15,2024,1,12:45-13:00,
15,2024,1,13:00-13:15,
15,2024,1,13:15-13:30,
15,2024,1,13:30-13:45,
15,2024,1,13:45-14:00,
15,2024,1,14:00-14:15,
15,2024,1,14:15-14:30,
15,2024,1,14:30-14:45,
15,2024,1,14:45-15:00,
15,2024,1,15:00-15:15,
15,2024,1,15:15-15:30,
15,2024,1,15:30-15:45,
15,2024,1,15:45-16:00,
15,2024,1,16:00-16:15,
15,2024,1,16:15-16:30,
15,2024,1,16:30-16:45,
15,2024,1,16:45-17:00,
15,2024,1,17:00-17:15,
15,2024,1,17:15-17:30,
15,2024,1,17:30-17:45,
15,2024,1,17:45-18:00,
15,2024,1,18:00-18:15,
15,2024,1,18:15-18:30,
15,2024,1,18:30-18:45,
15,2024,1,18:45-19:00,
15,2024,1,19:00-19:15,
15,2024,1,19:15-19:30,
15,2024,1,19:30-19:45,
15,2024,1,19:45-20:00,
15,2024,1,20:00-20:15,
15,2024,1,20:15-20:30,
15,2024,1,20:30-20:45,
15,2024,1,20:45-21:00,
15,2024,1,21:00-21:15,
16,2024,1,08:30-08:45,
16,2024,1,08:45-09:00,
16,2024,1,09:00-09:15,
16,2024,1,09:15-09:30,
16,2024,1,09:30-09:45,
16,2024,1,09:45-10:00,
16,2024,1,10:00-10:15,
16,2024,1,10:15-10:30,
16,2024,1,10:30-10:45,
16,2024,1,10:45-11:00,
16,2024,1,11:00-11:15,
16,2024,1,11:15-11:30,
16,2024,1,11:30-11:45,
16,2024,1,11:45-12:00,
16,2024,1,12:00-12:15,
16,2024,1,12:15-12:30,
16,2024,1,12:30-12:45,
16,2024,1,12:45-13:00,
16,2024,1,13:00-13:15,
16,2024,1,13:15-13:30,
16,2024,1,13:30-13:45,
16,2024,1,13:45-14:00,
16,2024,1,14:00-14:15,
16,2024,1,14:15-14:30,
16,2024,1,14:30-14:45,
16,2024,1,14:45-15:00,
16,2024,1,15:00-15:15,
16,2024,1,15:15-15:30,
16,2024,1,15:30-15:45,
16,2024,1,15:45-16:00,
16,2024,1,16:00-16:15,
16,2024,1,16:15-16:30,
16,2024,1,16:30-16:45,
16,2024,1,16:45-17:00,
16,2024,1,17:00-17:15,
16,2024,1,17:15-17:30,
16,2024,1,17:30-17:45,
16,2024,1,17:45-18:00,
16,2024,1,18:00-18:15,
16,2024,1,18:15-18:30,
16,2024,1,18:30-18:45,
16,2024,1,18:45-19:00,
16,2024,1,19:00-19:15,
16,2024,1,19:15-19:30,
16,2024,1,19:30-19:45,
16,2024,1,19:45-20:00,
16,2024,1,20:00-20:15,
16,2024,1,20:15-20:30,
16,2024,1,20:30-20:45,
16,2024,1,20:45-21:00,
16,2024,1,21:00-21:15,
17,2024,1,08:30-08:45,
17,2024,1,08:45-09:00,
17,2024,1,09:00-09:15,
17,2024,1,09:15-09:30,
17,2024,1,09:30-09:45,
17,2024,1,09:45-10:00,
17,2024,1,10:00-10:15,
17,2024,1,10:15-10:30,
17,2024,1,10:30-10:45,
17,2024,1,10:45-11:00,
17,2024,1,11:00-11:15,
17,2024,1,11:15-11:30,
17,2024,1,11:30-11:45,
17,2024,1,11:45-12:00,
17,2024,1,12:00-12:15,
17,2024,1,12:15-12:30,
17,2024,1,12:30-12:45,
17,2024,1,12:45-13:00,
17,2024,1,13:00-13:15,
17,2024,1,13:15-13:30,
17,2024,1,13:30-13:45,
17,2024,1,13:45-14:00,
17,2024,1,14:00-14:15,
17,2024,1,14:15-14:30,
17,2024,1,14:30-14:45,
17,2024,1,14:45-15:00,
17,2024,1,15:00-15:15,
17,2024,1,15:15-15:30,
17,2024,1,15:30-15:45,
17,2024,1,15:45-16:00,
17,2024,1,16:00-16:15,
17,2024,1,16:15-16:30,
17,2024,1,16:30-16:45,
17,2024,1,16:45-17:00,
17,2024,1,17:00-17:15,
17,2024,1,17:15-17:30,
17,2024,1,17:30-17:45,
17,2024,1,17:45-18:00,
17,2024,1,18:00-18:15,
17,2024,1,18:15-18:30,
17,2024,1,18:30-18:45,
17,2024,1,18:45-19:00,
17,2024,1,19:00-19:15,
17,2024,1,19:15-19:30,
17,2024,1,19:30-19:45,
17,2024,1,19:45-20:00,
17,2024,1,20:00-20:15,
17,2024,1,20:15-20:30,
17,2024,1,20:30-20:45,
17,2024,1,20:45-21:00,
17,2024,1,21:00-21:15,
18,2024,1,08:30-08:45,
18,2024,1,08:45-09:00,
18,2024,1,09:00-09:15,
18,2024,1,09:15-09:30,
18,2024,1,09:30-09:45,
