date,year,month,time,call
18,2024,1,09:45-10:00,
18,2024,1,10:00-10:15,
18,2024,1,10:15-10:30,
18,2024,1,10:30-10:45,
18,2024,1,10:45-11:00,
18,2024,1,11:00-11:15,
18,2024,1,11:15-11:30,
18,2024,1,11:30-11:45,
18,2024,1,11:45-12:00,
18,2024,1,12:00-12:15,
18,2024,1,12:15-12:30,
18,2024,1,12:30-12:45,
18,2024,1,12:45-13:00,
18,2024,1,13:00-13:15,
18,2024,1,13:15-13:30,
18,2024,1,13:30-13:45,
18,2024,1,13:45-14:00,
18,2024,1,14:00-14:15,
18,2024,1,14:15-14:30,
18,2024,1,14:30-14:45,
18,2024,1,14:45-15:00,
18,2024,1,15:00-15:15,
18,2024,1,15:15-15:30,
18,2024,1,15:30-15:45,
18,2024,1,15:45-16:00,
18,2024,1,16:00-16:15,
18,2024,1,16:15-16:30,
18,2024,1,16:30-16:45,
18,2024,1,16:45-17:00,
18,2024,1,17:00-17:15,
18,2024,1,17:15-17:30,
18,2024,1,17:30-17:45,
18,2024,1,17:45-18:00,
18,2024,1,18:00-18:15,
18,2024,1,18:15-18:30,
18,2024,1,18:30-18:45,
18,2024,1,18:45-19:00,
18,2024,1,19:00-19:15,
18,2024,1,19:15-19:30,
18,2024,1,19:30-19:45,
18,2024,1,19:45-20:00,
18,2024,1,20:00-20:15,
18,2024,1,20:15-20:30,
18,2024,1,20:30-20:45,
18,2024,1,20:45-21:00,
18,2024,1,21:00-21:15,
19,2024,1,08:30-08:45,
19,2024,1,08:45-09:00,
19,2024,1,09:00-09:15,
19,2024,1,09:15-09:30,
19,2024,1,09:30-09:45,
19,2024,1,09:45-10:00,
19,2024,1,10:00-10:15,
19,2024,1,10:15-10:30,
19,2024,1,10:30-10:45,
19,2024,1,10:45-11:00,
19,2024,1,11:00-11:15,
19,2024,1,11:15-11:30,
19,2024,1,11:30-11:45,
19,2024,1,11:45-12:00,
19,2024,1,12:00-12:15,
19,2024,1,12:15-12:30,
19,2024,1,12:30-12:45,
19,2024,1,12:45-13:00,
19,2024,1,13:00-13:15,
19,2024,1,13:15-13:30,
19,2024,1,13:30-13:45,
19,2024,1,13:45-14:00,
19,2024,1,14:00-14:15,
19,2024,1,14:15-14:30,
19,2024,1,14:30-14:45,
19,2024,1,14:45-15:00,
19,2024,1,15:00-15:15,
19,2024,1,15:15-15:30,
19,2024,1,15:30-15:45,
19,2024,1,15:45-16:00,
19,2024,1,16:00-16:15,
19,2024,1,16:15-16:30,
19,2024,1,16:30-16:45,
19,2024,1,16:45-17:00,
19,2024,1,17:00-17:15,
19,2024,1,17:15-17:30,
19,2024,1,17:30-17:45,
19,2024,1,17:45-18:00,
19,2024,1,18:00-18:15,
19,2024,1,18:15-18:30,
19,2024,1,18:30-18:45,
19,2024,1,18:45-19:00,
19,2024,1,19:00-19:15,
19,2024,1,19:15-19:30,
19,2024,1,19:30-19:45,
19,2024,1,19:45-20:00,
19,2024,1,20:00-20:15,
19,2024,1,20:15-20:30,
19,2024,1,20:30-20:45,
19,2024,1,20:45-21:00,
19,2024,1,21:00-21:15,
20,2024,1,08:30-08:45,
20,2024,1,08:45-09:00,
20,2024,1,09:00-09:15,
20,2024,1,09:15-09:30,
20,2024,1,09:30-09:45,
20,2024,1,09:45-10:00,
20,2024,1,10:00-10:15,
20,2024,1,10:15-10:30,
20,2024,1,10:30-10:45,
20,2024,1,10:45-11:00,
20,2024,1,11:00-11:15,
20,2024,1,11:15-11:30,
20,2024,1,11:30-11:45,
20,2024,1,11:45-12:00,
20,2024,1,12:00-12:15,
20,2024,1,12:15-12:30,
20,2024,1,12:30-12:45,
20,2024,1,12:45-13:00,
20,2024,1,13:00-13:15,
20,2024,1,13:15-13:30,
20,2024,1,13:30-13:45,
20,2024,1,13:45-14:00,
20,2024,1,14:00-14:15,
20,2024,1,14:15-14:30,
20,2024,1,14:30-14:45,
20,2024,1,14:45-15:00,
20,2024,1,15:00-15:15,
20,2024,1,15:15-15:30,
20,2024,1,15:30-15:45,
20,2024,1,15:45-16:00,
20,2024,1,16:00-16:15,
20,2024,1,16:15-16:30,
20,2024,1,16:30-16:45,
20,2024,1,16:45-17:00,
20,2024,1,17:00-17:15,
20,2024,1,17:15-17:30,
20,2024,1,17:30-17:45,
20,2024,1,17:45-18:00,
20,2024,1,18:00-18:15,
20,2024,1,18:15-18:30,
20,2024,1,18:30-18:45,
20,2024,1,18:45-19:00,
20,2024,1,19:00-19:15,
20,2024,1,19:15-19:30,
20,2024,1,19:30-19:45,
20,2024,1,19:45-20:00,
20,2024,1,20:00-20:15,
20,2024,1,20:15-20:30,
20,2024,1,20:30-20:45,
20,2024,1,20:45-21:00,
20,2024,1,21:00-21:15,
21,2024,1,08:30-08:45,
21,2024,1,08:45-09:00,
21,2024,1,09:00-09:15,
21,2024,1,09:15-09:30,
21,2024,1,09:30-09:45,
21,2024,1,09:45-10:00,
21,2024,1,10:00-10:15,
21,2024,1,10:15-10:30,
21,2024,1,10:30-10:45,
21,2024,1,10:45-11:00,
21,2024,1,11:00-11:15,
21,2024,1,11:15-11:30,
21,2024,1,11:30-11:45,
21,2024,1,11:45-12:00,
21,2024,1,12:00-12:15,
21,2024,1,12:15-12:30,
21,2024,1,12:30-12:45,
21,2024,1,12:45-13:00,
21,2024,1,13:00-13:15,
21,2024,1,13:15-13:30,
21,2024,1,13:30-13:45,
21,2024,1,13:45-14:00,
21,2024,1,14:00-14:15,
21,2024,1,14:15-14:30,
21,2024,1,14:30-14:45,
21,2024,1,14:45-15:00,
21,2024,1,15:00-15:15,
21,2024,1,15:15-15:30,
21,2024,1,15:30-15:45,
21,2024,1,15:45-16:00,
21,2024,1,16:00-16:15,
21,2024,1,16:15-16:30,
21,2024,1,16:30-16:45,
21,2024,1,16:45-17:00,
21,2024,1,17:00-17:15,
21,2024,1,17:15-17:30,
21,2024,1,17:30-17:45,
21,2024,1,17:45-18:00,
21,2024,1,18:00-18:15,
21,2024,1,18:15-18:30,
21,2024,1,18:30-18:45,
21,2024,1,18:45-19:00,
21,2024,1,19:00-19:15,
21,2024,1,19:15-19:30,
21,2024,1,19:30-19:45,
21,2024,1,19:45-20:00,
21,2024,1,20:00-20:15,
21,2024,1,20:15-20:30,
21,2024,1,20:30-20:45,
21,2024,1,20:45-21:00,
21,2024,1,21:00-21:15,
22,2024,1,08:30-08:45,
22,2024,1,08:45-09:00,
22,2024,1,09:00-09:15,
22,2024,1,09:15-09:30,
22,2024,1,09:30-09:45,
22,2024,1,09:45-10:00,
22,2024,1,10:00-10:15,
22,2024,1,10:15-10:30,
22,2024,1,10:30-10:45,
22,2024,1,10:45-11:00,
22,2024,1,11:00-11:15,
22,2024,1,11:15-11:30,
22,2024,1,11:30-11:45,
22,2024,1,11:45-12:00,
22,2024,1,12:00-12:15,
22,2024,1,12:15-12:30,
22,2024,1,12:30-12:45,
22,2024,1,12:45-13:00,
22,2024,1,13:00-13:15,
22,2024,1,13:15-13:30,
22,2024,1,13:30-13:45,
22,2024,1,13:45-14:00,
22,2024,1,14:00-14:15,
22,2024,1,14:15-14:30,
22,2024,1,14:30-14:45,
22,2024,1,14:45-15:00,
22,2024,1,15:00-15:15,
22,2024,1,15:15-15:30,
22,2024,1,15:30-15:45,
22,2024,1,15:45-16:00,
22,2024,1,16:00-16:15,
22,2024,1,16:15-16:30,
22,2024,1,16:30-16:45,
22,2024,1,16:45-17:00,
22,2024,1,17:00-17:15,
22,2024,1,17:15-17:30,
22,2024,1,17:30-17:45,
22,2024,1,17:45-18:00,
22,2024,1,18:00-18:15,
22,2024,1,18:15-18:30,
22,2024,1,18:30-18:45,
22,2024,1,18:45-19:00,
22,2024,1,19:00-19:15,
22,2024,1,19:15-19:30,
22,2024,1,19:30-19:45,
22,2024,1,19:45-20:00,
22,2024,1,20:00-20:15,
22,2024,1,20:15-20:30,
22,2024,1,20:30-20:45,
22,2024,1,20:45-21:00,
22,2024,1,21:00-21:15,
23,2024,1,08:30-08:45,
23,2024,1,08:45-09:00,
23,2024,1,09:00-09:15,
23,2024,1,09:15-09:30,
23,2024,1,09:30-09:45,
23,2024,1,09:45-10:00,
23,2024,1,10:00-10:15,
23,2024,1,10:15-10:30,
23,2024,1,10:30-10:45,
23,2024,1,10:45-11:00,
23,2024,1,11:00-11:15,
23,2024,1,11:15-11:30,
23,2024,1,11:30-11:45,
23,2024,1,11:45-12:00,
23,2024,1,12:00-12:15,
23,2024,1,12:15-12:30,
23,2024,1,12:30-12:45,
23,2024,1,12:45-13:00,
23,2024,1,13:00-13:15,
23,2024,1,13:15-13:30,
23,2024,1,13:30-13:45,
23,2024,1,13:45-14:00,
23,2024,1,14:00-14:15,
23,2024,1,14:15-14:30,
23,2024,1,14:30-14:45,
23,2024,1,14:45-15:00,
23,2024,1,15:00-15:15,
23,2024,1,15:15-15:30,
23,2024,1,15:30-15:45,
23,2024,1,15:45-16:00,
23,2024,1,16:00-16:15,
23,2024,1,16:15-16:30,
23,2024,1,16:30-16:45,
23,2024,1,16:45-17:00,
23,2024,1,17:00-17:15,
23,2024,1,17:15-17:30,
23,2024,1,17:30-17:45,
23,2024,1,17:45-18:00,
23,2024,1,18:00-18:15,
23,2024,1,18:15-18:30,
23,2024,1,18:30-18:45,
23,2024,1,18:45-19:00,
23,2024,1,19:00-19:15,
23,2024,1,19:15-19:30,
23,2024,1,19:30-19:45,
23,2024,1,19:45-20:00,
23,2024,1,20:00-20:15,
23,2024,1,20:15-20:30,
23,2024,1,20:30-20:45,
23,2024,1,20:45-21:00,
23,2024,1,21:00-21:15,
24,2024,1,08:30-08:45,
24,2024,1,08:45-09:00,
24,2024,1,09:00-09:15,
24,2024,1,09:15-09:30,
24,2024,1,09:30-09:45,
24,2024,1,09:45-10:00,
24,2024,1,10:00-10:15,
24,2024,1,10:15-10:30,
24,2024,1,10:30-10:45,
24,2024,1,10:45-11:00,
24,2024,1,11:00-11:15,
24,2024,1,11:15-11:30,
24,2024,1,11:30-11:45,
24,2024,1,11:45-12:00,
24,2024,1,12:00-12:15,
24,2024,1,12:15-12:30,
24,2024,1,12:30-12:45,
24,2024,1,12:45-13:00,
24,2024,1,13:00-13:15,
24,2024,1,13:15-13:30,
24,2024,1,13:30-13:45,
24,2024,1,13:45-14:00,
24,2024,1,14:00-14:15,
24,2024,1,14:15-14:30,
24,2024,1,14:30-14:45,
24,2024,1,14:45-15:00,
24,2024,1,15:00-15:15,
24,2024,1,15:15-15:30,
24,2024,1,15:30-15:45,
24,2024,1,15:45-16:00,
24,2024,1,16:00-16:15,
24,2024,1,16:15-16:30,
24,2024,1,16:30-16:45,
24,2024,1,16:45-17:00,
24,2024,1,17:00-17:15,
24,2024,1,17:15-17:30,
24,2024,1,17:30-17:45,
24,2024,1,17:45-18:00,
24,2024,1,18:00-18:15,
24,2024,1,18:15-18:30,
24,2024,1,18:30-18:45,
24,2024,1,18:45-19:00,
24,2024,1,19:00-19:15,
24,2024,1,19:15-19:30,
24,2024,1,19:30-19:45,
24,2024,1,19:45-20:00,
24,2024,1,20:00-20:15,
24,2024,1,20:15-20:30,
24,2024,1,20:30-20:45,
24,2024,1,20:45-21:00,
24,2024,1,21:00-21:15,
25,2024,1,08:30-08:45,
25,2024,1,08:45-09:00,
25,2024,1,09:00-09:15,
25,2024,1,09:15-09:30,
25,2024,1,09:30-09:45,
25,2024,1,09:45-10:00,
25,2024,1,10:00-10:15,
25,2024,1,10:15-10:30,
25,2024,1,10:30-10:45,
25,2024,1,10:45-11:00,
25,2024,1,11:00-11:15,
25,2024,1,11:15-11:30,
25,2024,1,11:30-11:45,
25,2024,1,11:45-12:00,
25,2024,1,12:00-12:15,
25,2024,1,12:15-12:30,
25,2024,1,12:30-12:45,
25,2024,1,12:45-13:00,
25,2024,1,13:00-13:15,
25,2024,1,13:15-13:30,
25,2024,1,13:30-13:45,
25,2024,1,13:45-14:00,
25,2024,1,14:00-14:15,
25,2024,1,14:15-14:30,
25,2024,1,14:30-14:45,
25,2024,1,14:45-15:00,
25,2024,1,15:00-15:15,
25,2024,1,15:15-15:30,
25,2024,1,15:30-15:45,
25,2024,1,15:45-16:00,
25,2024,1,16:00-16:15,
25,2024,1,16:15-16:30,
25,2024,1,16:30-16:45,
25,2024,1,16:45-17:00,
25,2024,1,17:00-17:15,
25,2024,1,17:15-17:30,
25,2024,1,17:30-17:45,
25,2024,1,17:45-18:00,
25,2024,1,18:00-18:15,
25,2024,1,18:15-18:30,
25,2024,1,18:30-18:45,
25,2024,1,18:45-19:00,
25,2024,1,19:00-19:15,
25,2024,1,19:15-19:30,
25,2024,1,19:30-19:45,
25,2024,1,19:45-20:00,
25,2024,1,20:00-20:15,
25,2024,1,20:15-20:30,
25,2024,1,20:30-20:45,
25,2024,1,20:45-21:00,
25,2024,1,21:00-21:15,
26,2024,1,08:30-08:45,
26,2024,1,08:45-09:00,
26,2024,1,09:00-09:15,
26,2024,1,09:15-09:30,
26,2024,1,09:30-09:45,
26,2024,1,09:45-10:00,
26,2024,1,10:00-10:15,
26,2024,1,10:15-10:30,
26,2024,1,10:30-10:45,
26,2024,1,10:45-11:00,
26,2024,1,11:00-11:15,
26,2024,1,11:15-11:30,
26,2024,1,11:30-11:45,
26,2024,1,11:45-12:00,
26,2024,1,12:00-12:15,
26,2024,1,12:15-12:30,
26,2024,1,12:30-12:45,
26,2024,1,12:45-13:00,
26,2024,1,13:00-13:15,
26,2024,1,13:15-13:30,
26,2024,1,13:30-13:45,
26,2024,1,13:45-14:00,
26,2024,1,14:00-14:15,
26,2024,1,14:15-14:30,
26,2024,1,14:30-14:45,
26,2024,1,14:45-15:00,
26,2024,1,15:00-15:15,
26,2024,1,15:15-15:30,
26,2024,1,15:30-15:45,
26,2024,1,15:45-16:00,
26,2024,1,16:00-16:15,
26,2024,1,16:15-16:30,
26,2024,1,16:30-16:45,
26,2024,1,16:45-17:00,
26,2024,1,17:00-17:15,
26,2024,1,17:15-17:30,
26,2024,1,17:30-17:45,
26,2024,1,17:45-18:00,
26,2024,1,18:00-18:15,
26,2024,1,18:15-18:30,
26,2024,1,18:30-18:45,
26,2024,1,18:45-19:00,
26,2024,1,19:00-19:15,
26,2024,1,19:15-19:30,
26,2024,1,19:30-19:45,
26,2024,1,19:45-20:00,
26,2024,1,20:00-20:15,
26,2024,1,20:15-20:30,
26,2024,1,20:30-20:45,
26,2024,1,20:45-21:00,
26,2024,1,21:00-21:15,
27,2024,1,08:30-08:45,
27,2024,1,08:45-09:00,
27,2024,1,09:00-09:15,
27,2024,1,09:15-09:30,
27,2024,1,09:30-09:45,
27,2024,1,09:45-10:00,
27,2024,1,10:00-10:15,
27,2024,1,10:15-10:30,
27,2024,1,10:30-10:45,
27,2024,1,10:45-11:00,
27,2024,1,11:00-11:15,
27,2024,1,11:15-11:30,
27,2024,1,11:30-11:45,
27,2024,1,11:45-12:00,
27,2024,1,12:00-12:15,
27,2024,1,12:15-12:30,
27,2024,1,12:30-12:45,
27,2024,1,12:45-13:00,
27,2024,1,13:00-13:15,
27,2024,1,13:15-13:30,
27,2024,1,13:30-13:45,
27,2024,1,13:45-14:00,
27,2024,1,14:00-14:15,
27,2024,1,14:15-14:30,
27,2024,1,14:30-14:45,
27,2024,1,14:45-15:00,
27,2024,1,15:00-15:15,
27,2024,1,15:15-15:30,
27,2024,1,15:30-15:45,
27,2024,1,15:45-16:00,
27,2024,1,16:00-16:15,
27,2024,1,16:15-16:30,
27,2024,1,16:30-16:45,
27,2024,1,16:45-17:00,
27,2024,1,17:00-17:15,
27,2024,1,17:15-17:30,
27,2024,1,17:30-17:45,
27,2024,1,17:45-18:00,
27,2024,1,18:00-18:15,
27,2024,1,18:15-18:30,
27,2024,1,18:30-18:45,
27,2024,1,18:45-19:00,
27,2024,1,19:00-19:15,
27,2024,1,19:15-19:30,
27,2024,1,19:30-19:45,
27,2024,1,19:45-20:00,
27,2024,1,20:00-20:15,
27,2024,1,20:15-20:30,
27,2024,1,20:30-20:45,
27,2024,1,20:45-21:00,
27,2024,1,21:00-21:15,
28,2024,1,08:30-08:45,
28,2024,1,08:45-09:00,
28,2024,1,09:00-09:15,
28,2024,1,09:15-09:30,
28,2024,1,09:30-09:45,
28,2024,1,09:45-10:00,
28,2024,1,10:00-10:15,
28,2024,1,10:15-10:30,
28,2024,1,10:30-10:45,
28,2024,1,10:45-11:00,
28,2024,1,11:00-11:15,
28,2024,1,11:15-11:30,
28,2024,1,11:30-11:45,
28,2024,1,11:45-12:00,
28,2024,1,12:00-12:15,
28,2024,1,12:15-12:30,
28,2024,1,12:30-12:45,
28,2024,1,12:45-13:00,
28,2024,1,13:00-13:15,
28,2024,1,13:15-13:30,
28,2024,1,13:30-13:45,
28,2024,1,13:45-14:00,
28,2024,1,14:00-14:15,
28,2024,1,14:15-14:30,
28,2024,1,14:30-14:45,
28,2024,1,14:45-15:00,
28,2024,1,15:00-15:15,
28,2024,1,15:15-15:30,
28,2024,1,15:30-15:45,
28,2024,1,15:45-16:00,
28,2024,1,16:00-16:15,
28,2024,1,16:15-16:30,
28,2024,1,16:30-16:45,
28,2024,1,16:45-17:00,
28,2024,1,17:00-17:15,
28,2024,1,17:15-17:30,
28,2024,1,17:30-17:45,
28,2024,1,17:45-18:00,
28,2024,1,18:00-18:15,
28,2024,1,18:15-18:30,
28,2024,1,18:30-18:45,
28,2024,1,18:45-19:00,
28,2024,1,19:00-19:15,
28,2024,1,19:15-19:30,
28,2024,1,19:30-19:45,
28,2024,1,19:45-20:00,
28,2024,1,20:00-20:15,
28,2024,1,20:15-20:30,
28,2024,1,20:30-20:45,
28,2024,1,20:45-21:00,
28,2024,1,21:00-21:15,
29,2024,1,08:30-08:45,
29,2024,1,08:45-09:00,
29,2024,1,09:00-09:15,
29,2024,1,09:15-09:30,
29,2024,1,09:30-09:45,
29,2024,1,09:45-10:00,
29,2024,1,10:00-10:15,
29,2024,1,10:15-10:30,
29,2024,1,10:30-10:45,
29,2024,1,10:45-11:00,
29,2024,1,11:00-11:15,
29,2024,1,11:15-11:30,
29,2024,1,11:30-11:45,
29,2024,1,11:45-12:00,
29,2024,1,12:00-12:15,
29,2024,1,12:15-12:30,
29,2024,1,12:30-12:45,
29,2024,1,12:45-13:00,
29,2024,1,13:00-13:15,
29,2024,1,13:15-13:30,
29,2024,1,13:30-13:45,
29,2024,1,13:45-14:00,
29,2024,1,14:00-14:15,
29,2024,1,14:15-14:30,
29,2024,1,14:30-14:45,
29,2024,1,14:45-15:00,
29,2024,1,15:00-15:15,
29,2024,1,15:15-15:30,
29,2024,1,15:30-15:45,
29,2024,1,15:45-16:00,
29,2024,1,16:00-16:15,
29,2024,1,16:15-16:30,
29,2024,1,16:30-16:45,
29,2024,1,16:45-17:00,
29,2024,1,17:00-17:15,
29,2024,1,17:15-17:30,
29,2024,1,17:30-17:45,
29,2024,1,17:45-18:00,
29,2024,1,18:00-18:15,
29,2024,1,18:15-18:30,
29,2024,1,18:30-18:45,
29,2024,1,18:45-19:00,
29,2024,1,19:00-19:15,
29,2024,1,19:15-19:30,
29,2024,1,19:30-19:45,
29,2024,1,19:45-20:00,
29,2024,1,20:00-20:15,
29,2024,1,20:15-20:30,
29,2024,1,20:30-20:45,
29,2024,1,20:45-21:00,
29,2024,1,21:00-21:15,
30,2024,1,08:30-08:45,
30,2024,1,08:45-09:00,
30,2024,1,09:00-09:15,
30,2024,1,09:15-09:30,
30,2024,1,09:30-09:45,
30,2024,1,09:45-10:00,
30,2024,1,10:00-10:15,
30,2024,1,10:15-10:30,
30,2024,1,10:30-10:45,
30,2024,1,10:45-11:00,
30,2024,1,11:00-11:15,
30,2024,1,11:15-11:30,
30,2024,1,11:30-11:45,
30,2024,1,11:45-12:00,
30,2024,1,12:00-12:15,
30,2024,1,12:15-12:30,
30,2024,1,12:30-12:45,
30,2024,1,12:45-13:00,
30,2024,1,13:00-13:15,
30,2024,1,13:15-13:30,
30,2024,1,13:30-13:45,
30,2024,1,13:45-14:00,
30,2024,1,14:00-14:15,
30,2024,1,14:15-14:30,
30,2024,1,14:30-14:45,
30,2024,1,14:45-15:00,
30,2024,1,15:00-15:15,
30,2024,1,15:15-15:30,
30,2024,1,15:30-15:45,
30,2024,1,15:45-16:00,
30,2024,1,16:00-16:15,
30,2024,1,16:15-16:30,
30,2024,1,16:30-16:45,
30,2024,1,16:45-17:00,
30,2024,1,17:00-17:15,
30,2024,1,17:15-17:30,
30,2024,1,17:30-17:45,
30,2024,1,17:45-18:00,
30,2024,1,18:00-18:15,
30,2024,1,18:15-18:30,
30,2024,1,18:30-18:45,
30,2024,1,18:45-19:00,
30,2024,1,19:00-19:15,
30,2024,1,19:15-19:30,
30,2024,1,19:30-19:45,
30,2024,1,19:45-20:00,
30,2024,1,20:00-20:15,
30,2024,1,20:15-20:30,
30,2024,1,20:30-20:45,
30,2024,1,20:45-21:00,
30,2024,1,21:00-21:15,
31,2024,1,08:30-08:45,
31,2024,1,08:45-09:00,
31,2024,1,09:00-09:15,
31,2024,1,09:15-09:30,
31,2024,1,09:30-09:45,
31,2024,1,09:45-10:00,
31,2024,1,10:00-10:15,
31,2024,1,10:15-10:30,
31,2024,1,10:30-10:45,
31,2024,1,10:45-11:00,
31,2024,1,11:00-11:15,
31,2024,1,11:15-11:30,
31,2024,1,11:30-11:45,
31,2024,1,11:45-12:00,
31,2024,1,12:00-12:15,
31,2024,1,12:15-12:30,
31,2024,1,12:30-12:45,
31,2024,1,12:45-13:00,
31,2024,1,13:00-13:15,
31,2024,1,13:15-13:30,
31,2024,1,13:30-13:45,
31,2024,1,13:45-14:00,
31,2024,1,14:00-14:15,
31,2024,1,14:15-14:30,
31,2024,1,14:30-14:45,
31,2024,1,14:45-15:00,
31,2024,1,15:00-15:15,
31,2024,1,15:15-15:30,
31,2024,1,15:30-15:45,
31,2024,1,15:45-16:00,
31,2024,1,16:00-16:15,
31,2024,1,16:15-16:30,
31,2024,1,16:30-16:45,
31,2024,1,16:45-17:00,
31,2024,1,17:00-17:15,
31,2024,1,17:15-17:30,
31,2024,1,17:30-17:45,
31,2024,1,17:45-18:00,
31,2024,1,18:00-18:15,
31,2024,1,18:15-18:30,
31,2024,1,18:30-18:45,
31,2024,1,18:45-19:00,
31,2024,1,19:00-19:15,
31,2024,1,19:15-19:30,
31,2024,1,19:30-19:45,
31,2024,1,19:45-20:00,
31,2024,1,20:00-20:15,
31,2024,1,20:15-20:30,
31,2024,1,20:30-20:45,
31,2024,1,20:45-21:00,
31,2024,1,21:00-21:15,
